sample_id,setup,camera,performer,replication,action,rgb_path,skeleton_path,rgb_frames,skeleton_frames,frame_difference,frame_count_match,fps,width,height,max_bodies,empty_frames,is_single_person
S001C001P003R001A024,1,1,3,1,24,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A024_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A024.skeleton,95,95,0,True,30.0,1920,1080,1,0,True
S001C001P003R001A025,1,1,3,1,25,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A025_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A025.skeleton,104,104,0,True,30.0,1920,1080,1,0,True
S001C001P003R001A026,1,1,3,1,26,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A026_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A026.skeleton,90,90,0,True,30.0,1920,1080,1,0,True
S001C001P003R001A027,1,1,3,1,27,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A027_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A027.skeleton,73,73,0,True,30.0,1920,1080,1,0,True
S001C001P003R001A028,1,1,3,1,28,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A028_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A028.skeleton,210,210,0,True,30.0,1920,1080,1,0,True
S001C001P003R001A029,1,1,3,1,29,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A029_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A029.skeleton,103,103,0,True,30.0,1920,1080,1,0,True
S001C001P003R001A030,1,1,3,1,30,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A030_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A030.skeleton,106,106,0,True,30.0,1920,1080,1,0,True
S001C001P003R001A031,1,1,3,1,31,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A031_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A031.skeleton,75,75,0,True,30.0,1920,1080,2,0,False
S001C001P003R001A032,1,1,3,1,32,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A032_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A032.skeleton,104,104,0,True,30.0,1920,1080,1,0,True
S001C001P003R001A033,1,1,3,1,33,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A033_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A033.skeleton,70,70,0,True,30.0,1920,1080,1,0,True
S001C001P003R001A034,1,1,3,1,34,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A034_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A034.skeleton,66,66,0,True,30.0,1920,1080,1,0,True
S001C001P003R001A035,1,1,3,1,35,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A035_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A035.skeleton,96,96,0,True,30.0,1920,1080,1,0,True
S001C001P003R001A036,1,1,3,1,36,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A036_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A036.skeleton,79,79,0,True,30.0,1920,1080,1,0,True
S001C001P003R001A037,1,1,3,1,37,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A037_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A037.skeleton,101,101,0,True,30.0,1920,1080,1,0,True
S001C001P003R001A038,1,1,3,1,38,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A038_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A038.skeleton,89,89,0,True,30.0,1920,1080,1,0,True
S001C001P003R001A039,1,1,3,1,39,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A039_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A039.skeleton,72,72,0,True,30.0,1920,1080,1,0,True
S001C001P003R001A040,1,1,3,1,40,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A040_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A040.skeleton,63,63,0,True,30.0,1920,1080,1,0,True
S001C001P003R001A041,1,1,3,1,41,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A041_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A041.skeleton,76,76,0,True,30.0,1920,1080,1,0,True
S001C001P003R001A042,1,1,3,1,42,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A042_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A042.skeleton,135,135,0,True,30.0,1920,1080,1,0,True
S001C001P003R001A043,1,1,3,1,43,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A043_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A043.skeleton,71,71,0,True,30.0,1920,1080,1,0,True
S001C001P003R001A044,1,1,3,1,44,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A044_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A044.skeleton,82,82,0,True,30.0,1920,1080,1,0,True
S001C001P003R001A045,1,1,3,1,45,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A045_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A045.skeleton,106,106,0,True,30.0,1920,1080,1,0,True
S001C001P003R001A046,1,1,3,1,46,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A046_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A046.skeleton,105,105,0,True,30.0,1920,1080,1,0,True
S001C001P003R001A047,1,1,3,1,47,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A047_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A047.skeleton,89,89,0,True,30.0,1920,1080,1,0,True
S001C001P003R001A048,1,1,3,1,48,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A048_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A048.skeleton,88,88,0,True,30.0,1920,1080,1,0,True
S001C001P003R001A049,1,1,3,1,49,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A049_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A049.skeleton,83,83,0,True,30.0,1920,1080,1,0,True
S001C001P003R001A050,1,1,3,1,50,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A050_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A050.skeleton,83,83,0,True,30.0,1920,1080,2,0,False
S001C001P003R001A051,1,1,3,1,51,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A051_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A051.skeleton,108,108,0,True,30.0,1920,1080,2,0,False
S001C001P003R001A052,1,1,3,1,52,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A052_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A052.skeleton,79,79,0,True,30.0,1920,1080,2,0,False
S001C001P003R001A053,1,1,3,1,53,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A053_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A053.skeleton,76,76,0,True,30.0,1920,1080,2,0,False
S001C001P003R001A054,1,1,3,1,54,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A054_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A054.skeleton,81,81,0,True,30.0,1920,1080,2,0,False
S001C001P003R001A055,1,1,3,1,55,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A055_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A055.skeleton,91,91,0,True,30.0,1920,1080,2,0,False
S001C001P003R001A056,1,1,3,1,56,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A056_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A056.skeleton,78,78,0,True,30.0,1920,1080,2,0,False
S001C001P003R001A057,1,1,3,1,57,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A057_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A057.skeleton,138,138,0,True,30.0,1920,1080,2,0,False
S001C001P003R001A058,1,1,3,1,58,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A058_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A058.skeleton,74,74,0,True,30.0,1920,1080,2,0,False
S001C001P003R001A059,1,1,3,1,59,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A059_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A059.skeleton,91,91,0,True,30.0,1920,1080,1,0,True
S001C001P003R001A060,1,1,3,1,60,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R001A060_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R001A060.skeleton,104,104,0,True,30.0,1920,1080,2,0,False
S001C001P003R002A001,1,1,3,2,1,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A001_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A001.skeleton,150,150,0,True,30.0,1920,1080,1,0,True
S001C001P003R002A002,1,1,3,2,2,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A002_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A002.skeleton,101,101,0,True,30.0,1920,1080,1,0,True
S001C001P003R002A003,1,1,3,2,3,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A003_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A003.skeleton,108,108,0,True,30.0,1920,1080,1,0,True
S001C001P003R002A004,1,1,3,2,4,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A004_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A004.skeleton,95,95,0,True,30.0,1920,1080,1,0,True
S001C001P003R002A005,1,1,3,2,5,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A005_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A005.skeleton,68,68,0,True,30.0,1920,1080,2,0,False
S001C001P003R002A006,1,1,3,2,6,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A006_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A006.skeleton,99,99,0,True,30.0,1920,1080,1,0,True
S001C001P003R002A007,1,1,3,2,7,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A007_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A007.skeleton,75,75,0,True,30.0,1920,1080,1,0,True
S001C001P003R002A008,1,1,3,2,8,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A008_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A008.skeleton,87,87,0,True,30.0,1920,1080,1,0,True
S001C001P003R002A009,1,1,3,2,9,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A009_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A009.skeleton,94,94,0,True,30.0,1920,1080,1,0,True
S001C001P003R002A010,1,1,3,2,10,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A010_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A010.skeleton,88,88,0,True,30.0,1920,1080,1,0,True
S001C001P003R002A011,1,1,3,2,11,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A011_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A011.skeleton,108,108,0,True,30.0,1920,1080,1,0,True
S001C001P003R002A012,1,1,3,2,12,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A012_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A012.skeleton,128,128,0,True,30.0,1920,1080,1,0,True
S001C001P003R002A013,1,1,3,2,13,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A013_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A013.skeleton,147,147,0,True,30.0,1920,1080,1,0,True
S001C001P003R002A014,1,1,3,2,14,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A014_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A014.skeleton,224,224,0,True,30.0,1920,1080,1,0,True
S001C001P003R002A015,1,1,3,2,15,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A015_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A015.skeleton,233,233,0,True,30.0,1920,1080,1,0,True
S001C001P003R002A016,1,1,3,2,16,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A016_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A016.skeleton,217,217,0,True,30.0,1920,1080,1,0,True
S001C001P003R002A017,1,1,3,2,17,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A017_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A017.skeleton,133,133,0,True,30.0,1920,1080,1,0,True
S001C001P003R002A018,1,1,3,2,18,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A018_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A018.skeleton,121,121,0,True,30.0,1920,1080,1,0,True
S001C001P003R002A019,1,1,3,2,19,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A019_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A019.skeleton,94,94,0,True,30.0,1920,1080,1,0,True
S001C001P003R002A020,1,1,3,2,20,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A020_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A020.skeleton,122,122,0,True,30.0,1920,1080,1,0,True
S001C001P003R002A021,1,1,3,2,21,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A021_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A021.skeleton,71,71,0,True,30.0,1920,1080,1,0,True
S001C001P003R002A022,1,1,3,2,22,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A022_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A022.skeleton,90,90,0,True,30.0,1920,1080,1,0,True
S001C001P003R002A023,1,1,3,2,23,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A023_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A023.skeleton,93,93,0,True,30.0,1920,1080,1,0,True
S001C001P003R002A024,1,1,3,2,24,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A024_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A024.skeleton,87,87,0,True,30.0,1920,1080,1,0,True
S001C001P003R002A025,1,1,3,2,25,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A025_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A025.skeleton,119,119,0,True,30.0,1920,1080,1,0,True
S001C001P003R002A026,1,1,3,2,26,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A026_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A026.skeleton,83,83,0,True,30.0,1920,1080,2,0,False
S001C001P003R002A027,1,1,3,2,27,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A027_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A027.skeleton,71,71,0,True,30.0,1920,1080,2,0,False
S001C001P003R002A028,1,1,3,2,28,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A028_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A028.skeleton,116,116,0,True,30.0,1920,1080,1,0,True
S001C001P003R002A029,1,1,3,2,29,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A029_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A029.skeleton,146,146,0,True,30.0,1920,1080,1,0,True
S001C001P003R002A030,1,1,3,2,30,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A030_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A030.skeleton,119,119,0,True,30.0,1920,1080,2,0,False
S001C001P003R002A031,1,1,3,2,31,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A031_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A031.skeleton,66,66,0,True,30.0,1920,1080,2,0,False
S001C001P003R002A032,1,1,3,2,32,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A032_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A032.skeleton,84,84,0,True,30.0,1920,1080,2,0,False
S001C001P003R002A033,1,1,3,2,33,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A033_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A033.skeleton,81,81,0,True,30.0,1920,1080,2,0,False
S001C001P003R002A034,1,1,3,2,34,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A034_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A034.skeleton,89,89,0,True,30.0,1920,1080,2,0,False
S001C001P003R002A035,1,1,3,2,35,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A035_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A035.skeleton,70,70,0,True,30.0,1920,1080,2,0,False
S001C001P003R002A036,1,1,3,2,36,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A036_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A036.skeleton,65,65,0,True,30.0,1920,1080,2,0,False
S001C001P003R002A037,1,1,3,2,37,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A037_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A037.skeleton,128,128,0,True,30.0,1920,1080,2,0,False
S001C001P003R002A038,1,1,3,2,38,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A038_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A038.skeleton,72,72,0,True,30.0,1920,1080,2,0,False
S001C001P003R002A039,1,1,3,2,39,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A039_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A039.skeleton,69,69,0,True,30.0,1920,1080,2,0,False
S001C001P003R002A040,1,1,3,2,40,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A040_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A040.skeleton,81,81,0,True,30.0,1920,1080,2,0,False
S001C001P003R002A041,1,1,3,2,41,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A041_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A041.skeleton,93,93,0,True,30.0,1920,1080,2,0,False
S001C001P003R002A042,1,1,3,2,42,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A042_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A042.skeleton,124,124,0,True,30.0,1920,1080,2,0,False
S001C001P003R002A043,1,1,3,2,43,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A043_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A043.skeleton,88,88,0,True,30.0,1920,1080,2,0,False
S001C001P003R002A044,1,1,3,2,44,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/rgb_videos/S001/nturgb+d_rgb/S001C001P003R002A044_rgb.avi,/home/yunhao/MSc_Project/Datasets/NTU_RGBD/skeletons/S001_to_S017/S001C001P003R002A044.skeleton,105,105,0,True,30.0,1920,1080,2,0,False
